Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Ashwagandha Coffee new Comparison Table (product.metafields.custom.ashwagandha_coffee_new_comparison_table),ash_how_to_use (product.metafields.custom.ash_how_to_use),ash_image_review (product.metafields.custom.ash_image_review),ash_ingredients (product.metafields.custom.ash_ingredients),Ash Refill Text (product.metafields.custom.ash_refill_text),Ash Shipping text (product.metafields.custom.ash_shipping_text),Ash Subscription Paragraph (product.metafields.custom.ash_subscription_paragraph),Ash subtitle (product.metafields.custom.ash_subtitle),ash_USP (product.metafields.custom.ash_usp),Badges (product.metafields.custom.badges),Caffeine (product.metafields.custom.caffeine),Drinkware Features (product.metafields.custom.drinkware_features),FAQs (product.metafields.custom.faqs),Form (product.metafields.custom.form),Gift Type (product.metafields.custom.gift_type),Ingredients (product.metafields.custom.ingredients),No. of Cups (product.metafields.custom.no_of_cups),Packaging (product.metafields.custom.packaging),Product Card Subtitle (product.metafields.custom.product_card_subtitle),seo_description (product.metafields.custom.seo_description),SE Date of Picking (product.metafields.custom.se_date_of_picking),SE Estate (product.metafields.custom.se_estate),SE Grade (product.metafields.custom.se_grade),SE Invoice (product.metafields.custom.se_invoice),SE Origin (product.metafields.custom.se_origin),SE Season (product.metafields.custom.se_season),Steeping Instructions - Hot Brew (product.metafields.custom.steeping_instructions_hot_brew),Steeping Instructions - Iced Brew (product.metafields.custom.steeping_instructions_iced_brew),Subtitle (product.metafields.custom.subtitle),Tasting Notes (product.metafields.custom.tasting_notes),Type Filter (product.metafields.custom.type_filter),Whats Inside (product.metafields.custom.whats_inside),Product subtitle (product.metafields.descriptors.subtitle),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Dietary preferences (product.metafields.shopify.dietary-preferences),Flavor (product.metafields.shopify.flavor),Tea input type (product.metafields.shopify.tea-input-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Included / UK,Price / UK,Compare At Price / UK,Status
founders-select-6-x-6-tb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Founder_s-Select-_6-x-6-Variants_6c28b3bb-4452-48a6-9800-9754e682edfe.jpg?v=1750073862,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
founders-select-6-x-6-tb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Founder_s_Select_83049f16-9b35-4a25-a042-f1f6c089b7af.jpg?v=1750073862,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
founders-select-6-x-6-tb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/10_farmer_1.jpg?v=1776172167,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
founders-select-6-x-6-tb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/11_CN_PN_Teach_me_1.jpg?v=1776172167,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
founders-select-6-x-6-tb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Founderstory_1.jpg?v=1776172167,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vahdam-e-gift-card-100,Vahdam E-Gift Card 100,"<meta charset=""utf-8""><span>Gift your friends and close ones on their birthdays, anniversaries, festivals, or other.</span>",VAHDAM® Global,Gift Cards,Gift Card,"Restrict_AD, Restrict_AE, Restrict_AL, Restrict_AM, Restrict_AR, Restrict_AT, Restrict_AU, Restrict_AZ, Restrict_BD, Restrict_BE, Restrict_BG, Restrict_BH, Restrict_BM, Restrict_BN, Restrict_BR, Restrict_BY, Restrict_BZ, Restrict_CA, Restrict_CH, Restrict_CL, Restrict_CN, Restrict_CO, Restrict_CY, Restrict_CZ, Restrict_DE, Restrict_DK, Restrict_DZ, Restrict_EC, Restrict_EE, Restrict_EG, Restrict_ES, Restrict_FI, Restrict_FJ, Restrict_FR, Restrict_GB, Restrict_GE, Restrict_GI, Restrict_GP, Restrict_GR, Restrict_GT, Restrict_HK, Restrict_HR, Restrict_HU, Restrict_ID, Restrict_IE, Restrict_IL, Restrict_IM, Restrict_IN, Restrict_IS, Restrict_IT, Restrict_JE, Restrict_JM, Restrict_JP, Restrict_KR, Restrict_KW, Restrict_KY, Restrict_KZ, Restrict_LB, Restrict_LK, Restrict_LT, Restrict_LU, Restrict_LV, Restrict_MA, Restrict_MD, Restrict_ME, Restrict_MK, Restrict_MO, Restrict_MT, Restrict_MU, Restrict_MV, Restrict_MX, Restrict_MY, Restrict_NG, Restrict_NL, Restrict_NO, Restrict_NZ, Restrict_OM, Restrict_PE, Restrict_PH, Restrict_PK, Restrict_PL, Restrict_PT, Restrict_QA, Restrict_RE, Restrict_RO, Restrict_RS, Restrict_RU, Restrict_SA, Restrict_SE, Restrict_SG, Restrict_SI, Restrict_SK, Restrict_SZ, Restrict_TH, Restrict_TR, Restrict_TT, Restrict_TW, Restrict_UA, Restrict_US, Restrict_UY, Restrict_UZ, Restrict_VN, Restrict_ZA, Restrict_ZW, wizzy-ignore",false,Title,Default Title,,,,,,,,GF001930-GF,0.0,,deny,gift_card,100.00,100.00,false,false,,,,,GF001930-GF,https://cdn.shopify.com/s/files/1/1141/4138/products/Gift_Card_100.jpg?v=1545640175,1,"Vahdam E-Gift Card 100, Image - 1",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
vahdam-e-gift-card-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/Gift_Card_100_8b55cc19-085c-4f3b-89cb-85a57307b379.jpg?v=1607315318,2,"Vahdam E-Gift Card 100, Image - 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vahdam-e-gift-card-50,Vahdam E-Gift Card 50,"<meta charset=""utf-8""><span>Gift your friends and close ones on their birthdays, anniversaries, festivals, or other.</span>",VAHDAM® Global,Gift Cards,Gift Card,"Restrict_AD, Restrict_AE, Restrict_AL, Restrict_AM, Restrict_AR, Restrict_AT, Restrict_AU, Restrict_AZ, Restrict_BD, Restrict_BE, Restrict_BG, Restrict_BH, Restrict_BM, Restrict_BN, Restrict_BR, Restrict_BY, Restrict_BZ, Restrict_CA, Restrict_CH, Restrict_CL, Restrict_CN, Restrict_CO, Restrict_CY, Restrict_CZ, Restrict_DE, Restrict_DK, Restrict_DZ, Restrict_EC, Restrict_EE, Restrict_EG, Restrict_ES, Restrict_FI, Restrict_FJ, Restrict_FR, Restrict_GB, Restrict_GE, Restrict_GI, Restrict_GP, Restrict_GR, Restrict_GT, Restrict_HK, Restrict_HR, Restrict_HU, Restrict_ID, Restrict_IE, Restrict_IL, Restrict_IM, Restrict_IN, Restrict_IS, Restrict_IT, Restrict_JE, Restrict_JM, Restrict_JP, Restrict_KR, Restrict_KW, Restrict_KY, Restrict_KZ, Restrict_LB, Restrict_LK, Restrict_LT, Restrict_LU, Restrict_LV, Restrict_MA, Restrict_MD, Restrict_ME, Restrict_MK, Restrict_MO, Restrict_MT, Restrict_MU, Restrict_MV, Restrict_MX, Restrict_MY, Restrict_NG, Restrict_NL, Restrict_NO, Restrict_NZ, Restrict_OM, Restrict_PE, Restrict_PH, Restrict_PK, Restrict_PL, Restrict_PT, Restrict_QA, Restrict_RE, Restrict_RO, Restrict_RS, Restrict_RU, Restrict_SA, Restrict_SE, Restrict_SG, Restrict_SI, Restrict_SK, Restrict_SZ, Restrict_TH, Restrict_TR, Restrict_TT, Restrict_TW, Restrict_UA, Restrict_US, Restrict_UY, Restrict_UZ, Restrict_VN, Restrict_ZA, Restrict_ZW, wizzy-ignore",false,Title,$50.00 USD,,,,,,,,GF001930-GF,0.0,,deny,gift_card,50.00,50.00,false,false,,,,,GF001930-GF,https://cdn.shopify.com/s/files/1/1141/4138/products/Gift_Card_50.jpg?v=1545639000,1,"Vahdam E-Gift Card 50, Image - 1",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
vahdam-e-gift-card-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/Gift_Card_50_b060fe1d-257d-4494-b6da-dcc503d32f3d.jpg?v=1607315418,2,"Vahdam E-Gift Card 50, Image - 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vahdam-e-gift-card-25,Vahdam E-Gift Card 25,"<meta charset=""utf-8""><span>Gift your friends and close ones on their birthdays, anniversaries, festivals, or other.</span>",VAHDAM® Global,Gift Cards,Gift Cards,"Restrict_AD, Restrict_AE, Restrict_AL, Restrict_AM, Restrict_AR, Restrict_AT, Restrict_AU, Restrict_AZ, Restrict_BD, Restrict_BE, Restrict_BG, Restrict_BH, Restrict_BM, Restrict_BN, Restrict_BR, Restrict_BY, Restrict_BZ, Restrict_CA, Restrict_CH, Restrict_CL, Restrict_CN, Restrict_CO, Restrict_CY, Restrict_CZ, Restrict_DE, Restrict_DK, Restrict_DZ, Restrict_EC, Restrict_EE, Restrict_EG, Restrict_ES, Restrict_FI, Restrict_FJ, Restrict_FR, Restrict_GB, Restrict_GE, Restrict_GI, Restrict_GP, Restrict_GR, Restrict_GT, Restrict_HK, Restrict_HR, Restrict_HU, Restrict_ID, Restrict_IE, Restrict_IL, Restrict_IM, Restrict_IN, Restrict_IS, Restrict_IT, Restrict_JE, Restrict_JM, Restrict_JP, Restrict_KR, Restrict_KW, Restrict_KY, Restrict_KZ, Restrict_LB, Restrict_LK, Restrict_LT, Restrict_LU, Restrict_LV, Restrict_MA, Restrict_MD, Restrict_ME, Restrict_MK, Restrict_MO, Restrict_MT, Restrict_MU, Restrict_MV, Restrict_MX, Restrict_MY, Restrict_NG, Restrict_NL, Restrict_NO, Restrict_NZ, Restrict_OM, Restrict_PE, Restrict_PH, Restrict_PK, Restrict_PL, Restrict_PT, Restrict_QA, Restrict_RE, Restrict_RO, Restrict_RS, Restrict_RU, Restrict_SA, Restrict_SE, Restrict_SG, Restrict_SI, Restrict_SK, Restrict_SZ, Restrict_TH, Restrict_TR, Restrict_TT, Restrict_TW, Restrict_UA, Restrict_US, Restrict_UY, Restrict_UZ, Restrict_VN, Restrict_ZA, Restrict_ZW, wizzy-ignore",false,Title,Default Title,,,,,,,,GF001930-GF,0.0,,deny,gift_card,25.00,25.00,false,false,,,,,GF001930-GF,https://cdn.shopify.com/s/files/1/1141/4138/products/Gift_Card_25.jpg?v=1545638129,1,"Vahdam E-Gift Card 25, Image - 1",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
vahdam-e-gift-card-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/Gift_Card_25_e26088f2-8f1d-4ff8-9a36-3521fafff873.jpg?v=1607315382,2,"Vahdam E-Gift Card 25, Image - 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chai-tea-private-reserve,Chai Teas Private Reserve Tea Gift Set of 3,"<p>A regal gift set with 3 premium loose leaf chai teas, offering aromatic flavors for a delightful experience, perfect for every Occassion</p>",VAHDAM® Global,Uncategorized,Gifts | Private Reserve,"bfcm_Gifts, chai-teas, gifts, her-filter, him-filter, private-reserve-gifts, Restrict_AD, Restrict_AE, Restrict_AL, Restrict_AM, Restrict_AR, Restrict_AT, Restrict_AU, Restrict_AZ, Restrict_BD, Restrict_BE, Restrict_BG, Restrict_BH, Restrict_BM, Restrict_BN, Restrict_BR, Restrict_BY, Restrict_BZ, Restrict_CA, Restrict_CH, Restrict_CL, Restrict_CN, Restrict_CO, Restrict_CY, Restrict_CZ, Restrict_DE, Restrict_DK, Restrict_DZ, Restrict_EC, Restrict_EE, Restrict_EG, Restrict_ES, Restrict_FI, Restrict_FJ, Restrict_FR, Restrict_GE, Restrict_GI, Restrict_GP, Restrict_GR, Restrict_GT, Restrict_HK, Restrict_HR, Restrict_HU, Restrict_ID, Restrict_IE, Restrict_IL, Restrict_IM, Restrict_IN, Restrict_IS, Restrict_IT, Restrict_JE, Restrict_JM, Restrict_JP, Restrict_KR, Restrict_KW, Restrict_KY, Restrict_KZ, Restrict_LB, Restrict_LK, Restrict_LT, Restrict_LU, Restrict_LV, Restrict_MA, Restrict_MD, Restrict_ME, Restrict_MK, Restrict_MO, Restrict_MT, Restrict_MU, Restrict_MV, Restrict_MX, Restrict_MY, Restrict_NG, Restrict_NL, Restrict_NO, Restrict_NZ, Restrict_OM, Restrict_PE, Restrict_PH, Restrict_PK, Restrict_PL, Restrict_PT, Restrict_QA, Restrict_R, Restrict_RE, Restrict_RO, Restrict_RS, Restrict_RU, Restrict_SA, Restrict_SE, Restrict_SG, Restrict_SI, Restrict_SK, Restrict_SZ, Restrict_TH, Restrict_TR, Restrict_TT, Restrict_TW, Restrict_UA, Restrict_UY, Restrict_UZ, Restrict_VN, Restrict_ZA, Restrict_ZW, sale, under_30usd",true,Title,Default Title,,,,,,,,GF01500317-PR,0.0,shopify,deny,manual,19.50,38.99,true,true,,,,,GF01500317-PR,https://cdn.shopify.com/s/files/1/1141/4138/files/Chai_tea_private_reserve__1.jpg?v=1730193778,1,Private Reserve Chai Gift Set – 3 Loose Leaf Teas – VAHDAM®,false,"Chai Tea Private Reserve Gift Set, 3 Teas | Premium Loose Leaf | VAHDAM®",Buy a premium gift set featuring 3 aromatic loose leaf chai teas. Perfect for gifting or enjoying a regal tea experience any time of the day.,,,,,,,,,,,,,,,,,,,,,,,,how-are-the-ingredients-for-this-tea-assortment-sourced; is-this-tea-assortment-suitable-for-gift-giving,,Private Reserve,,'75,Tin Caddy,Loose Leaf | 75 Cups,,,,,,,,,,Loose Leaf Tea | 75 Cups,,Gifts,ginger-chai-spiced-black-tea; maharani-chai-spiced-oolong-tea; sweet-cinnamon-masala-chai-tea,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
chai-tea-private-reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/chai_tea_1.jpg?v=1666091640,2,"Chai Tea Private Reserve, Gift Set, Image - 2, 3 Teas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chai-tea-private-reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/chaiteatrio.jpg?v=1666091640,3,Private Reserve Chai Gift Set – 3 Loose Leaf Teas – VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chai-tea-private-reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Chai_Tea_Loose_leaf_525ac290-020b-4dee-9950-d96cd99c1f20.jpg?v=1726741756,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chai-tea-private-reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Chai_Tea_LL.jpg?v=1726741768,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chai-tea-private-reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/10_farmer_8a753d39-d760-4e83-aac3-d9ab45db4997.jpg?v=1776171687,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chai-tea-private-reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/11_CN_PN_Teach_me_cf7b03e6-ee38-4e31-b056-91472db04beb.jpg?v=1776171687,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chai-tea-private-reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Founderstory_1.jpg?v=1776172167,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
signature-private-reserve,"Blooming Rose, Private Reserve, Gift Set","<meta charset=""utf-8""><span data-mce-fragment=""1"">An in-house, sprightly mix of flavorful black tea with red rose petals and grounded nuts.</span>",VAHDAM® Global,Uncategorized,Gifts | Private Reserve,"bfcm_Gifts, gifts, private-reserve-gifts, Restrict_CA, Restrict_ES, Restrict_GB, Restrict_IT, Restrict_MX, RESTRICT_UK, Restrict_US, Restrict_USA, sale, under_30usd",false,Title,Default Title,,,,,,,,GF00500315-PR,0.0,shopify,deny,manual,16.99,16.99,true,true,,,,,GF00500315-PR,https://cdn.shopify.com/s/files/1/1141/4138/products/Single_Tin_Blooming_Rose_-_White_1.jpg?v=1666091526,1,"Blooming Rose, Private Reserve, Gift Set, Image - 1,1 Tin",false,Thoughtfully Curated Bloom Rose Tea Set ,"Pick the best tea gift set for your special someone. 100% real black tea, packed in India with love.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gifts,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
signature-private-reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/Single_Tin_Blooming_Rose_-_White_2.jpg?v=1705335928,2,"Blooming Rose, Private Reserve, Gift Set, Image - 2,1 Tin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
signature-private-reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/RoseBloomSIngleTin_154A1468_1__11zon.jpg?v=1708062647,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
signature-private-reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/BloomingRoseBlackTea_1.jpg?v=1708062643,4,"Blooming Rose, Private Reserve, Gift Set, Image - 3,1 Tin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
signature-private-reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/61YOKHELQ7L._SX679.webp?v=1708062643,5,"Blooming Rose, Private Reserve, Gift Set, Image - 6,1 Tin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
signature-private-reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/bloomingrose.jpg?v=1708062643,6,"Blooming Rose, Private Reserve, Gift Set, Image - 7,1 Tin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
signature-private-reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Listingimage_403f5897-14f2-4dd2-b897-7abae68abb5e.png?v=1708062643,7,"Blooming Rose, Private Reserve, Gift Set, Image - 8,1 Tin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
signature-private-reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/71JKdnID5ML._SL1000_b46d20e9-2576-4d43-8374-41c4f94d0aba.jpg?v=1708062643,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
signature-private-reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/71JKdnID5ML._SL1000_8f5e1d32-34dc-4997-935b-edfac6b84abf.jpg?v=1708062643,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-spring-gold-first-flush-black-tea,"Darjeeling Spring Gold First Flush Black Tea, 1.76oz/50g","<meta charset=""utf-8""><style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style><span data-sheets-value='{""1"":2,""2"":""An exquisite spring Darjeeling blend with a beautiful, complex profile of floral and fruity notes. ""}' data-sheets-userformat='{""2"":5059,""3"":[null,0],""4"":[null,2,16777215],""9"":1,""10"":2,""11"":4,""12"":0,""15"":""Arial""}'>An exquisite spring Darjeeling blend with a beautiful, complex profile of floral and fruity notes. </span>",VAHDAM® Global,Uncategorized,Black Teas | Loose Leaf,"Black Loose Leaf Teas, black-teas, darjeeling, floral, loose-leaf, medium-caffeine, Restrict_CA, Restrict_ES, Restrict_GB, Restrict_IT, Restrict_MX, RESTRICT_UK, Restrict_US, Restrict_USA, steping_instruction",false,Title,Default Title,,,,,,,,LF00500174-DBT,100.000107871125,shopify,deny,manual,24.99,24.99,true,true,,,,,LF00500174-DBT,https://cdn.shopify.com/s/files/1/1141/4138/files/Darjeeling_Spring_Gold_01.jpg?v=1730112092,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black Teas,,,,,,,,,,,,oz,,4.99,true,,,true,,,true,,,draft
darjeeling-spring-gold-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/DarjeelingSpringGoldBlackTea_2df2316b-d9c2-471d-8ee0-e70f12ed1f35.jpg?v=1670234145,2,"Darjeeling Spring Gold First Flush Black Tea, 1.76oz/50g , Image - 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-spring-gold-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/products/DarjeelingSpringGoldBlackTea_4ab2514e-bc2e-4230-ad8a-ea8354481b77.jpg?v=1670234145,3,"Darjeeling Spring Gold First Flush Black Tea, 1.76oz/50g , Image - 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-spring-gold-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Black_Tea_Loose_leaf_5448c833-829a-4b85-826f-cea2facdd936.webp?v=1729745630,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-spring-gold-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Brewing_black_Tea_LL_7000562f-d41d-4abb-a517-19a1cfa462d2.jpg?v=1730103583,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-spring-gold-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/11_CN_PN_Teach_me_1.jpg?v=1776172167,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-spring-gold-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/10_farmer_1.jpg?v=1776172167,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
darjeeling-spring-gold-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1141/4138/files/Founderstory_1.jpg?v=1776172167,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
