Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Ashwagandha Coffee new Comparison Table (product.metafields.custom.ashwagandha_coffee_new_comparison_table),ash_benefits_section (product.metafields.custom.ash_benefits_section),ash_clinical_studies (product.metafields.custom.ash_clinical_studies),ash_comparison_table (product.metafields.custom.ash_comparison_table),ash_freebies (product.metafields.custom.ash_freebies),ash_how_to_use (product.metafields.custom.ash_how_to_use),ash_image_review (product.metafields.custom.ash_image_review),ash_ingredients (product.metafields.custom.ash_ingredients),Ash Mobile How to use (product.metafields.custom.ash_mobile_how_to_use),Ash % Off Tag (product.metafields.custom.ash_off_tag),Ash Product Price (product.metafields.custom.ash_product_price),Ash Refill Text (product.metafields.custom.ash_refill_text),Ash Shipping text (product.metafields.custom.ash_shipping_text),Ash Slashed Product Price (product.metafields.custom.ash_slashed_product_price),Ash Subscription Paragraph (product.metafields.custom.ash_subscription_paragraph),ash_subtitle (product.metafields.custom.ash_subtitle),ash_USP (product.metafields.custom.ash_usp),ash_video_review (product.metafields.custom.ash_video_review),Badges (product.metafields.custom.badges),Bags / Loose Leaf (product.metafields.custom.bags_loose_leaf),Caffeine (product.metafields.custom.caffeine),Comparison Table (Header/Footer) (product.metafields.custom.comparison_table_header_footer),Cost per Cup (product.metafields.custom.cost_per_cup),Drinkware Features (product.metafields.custom.drinkware_features),FAQs (product.metafields.custom.faqs),Form (product.metafields.custom.form),Gift Type (product.metafields.custom.gift_type),Ingredients (product.metafields.custom.ingredients),Max Quantity To Order (product.metafields.custom.max_quantity_to_order),No. of Cups (product.metafields.custom.no_of_cups),No. of Serves (product.metafields.custom.no_of_serves),Packaging (product.metafields.custom.packaging),Product Card Subtitle (product.metafields.custom.product_card_subtitle),Recipes (product.metafields.custom.recipes),Reel Section (Header/Footer) (product.metafields.custom.reel_section_header_footer),Return Shipment Icon Text (product.metafields.custom.return_shipment_icon_text),seo_description (product.metafields.custom.seo_description),SE Date of Picking (product.metafields.custom.se_date_of_picking),SE Estate (product.metafields.custom.se_estate),SE Grade (product.metafields.custom.se_grade),SE Invoice (product.metafields.custom.se_invoice),SE Origin (product.metafields.custom.se_origin),SE Season (product.metafields.custom.se_season),Sold in last 24 hours (product.metafields.custom.sold_in_last_24_hours),Steal Deal Products (product.metafields.custom.steal_deal_products),Steeping Instructions - Hot Brew (product.metafields.custom.steeping_instructions_hot_brew),Steeping Instructions - Iced Brew (product.metafields.custom.steeping_instructions_iced_brew),Subtitle (product.metafields.custom.subtitle),Tasting Notes  (product.metafields.custom.tasting_notes),Text With Image (Header/Footer) (product.metafields.custom.text_with_image_header_footer),Type Filter (product.metafields.custom.type_filter),Video Review (Header/Footer) (product.metafields.custom.video_review_header_footer),What’s Inside (product.metafields.custom.whats_inside),Whats inside - Spice (product.metafields.custom.whats_inside_spice),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Caffeine content (product.metafields.shopify.caffeine-content),Coffee roast (product.metafields.shopify.coffee-roast),Color (product.metafields.shopify.color-pattern),Country (product.metafields.shopify.country),Dietary preferences (product.metafields.shopify.dietary-preferences),Drinkware material (product.metafields.shopify.drinkware-material),Flavor (product.metafields.shopify.flavor),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Tea input type (product.metafields.shopify.tea-input-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Status
ashwagandha-coffee-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Artboard_1-2_1_3afa0030-86fd-4bca-a73f-7debe184de52.jpg?v=1775913032,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Artboard_1-1_1_1_62d72ac0-62f1-426a-ae85-d740a56def72.jpg?v=1775913032,18,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Artboard_8_4405ad7e-4391-4d98-a745-bfe5253c6594.jpg?v=1775913032,19,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Artboard_7_f280cd2e-3da2-4a66-b2f3-16b513712423.jpg?v=1775913032,20,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/7_82ad5244-9caf-4b1c-9676-ed85f1c59107.jpg?v=1775913032,21,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/ChatGPT_Image_Jan_9_2026_01_12_09_PM_52f53163-ddf7-4b2f-b3a1-56f9944c22e2.png?v=1769684896,22,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/ChatGPT_Image_Jan_9_2026_01_12_12_PM_66de6f7f-2974-46d6-b296-9fedcbb42371.png?v=1769684896,23,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bacopa-1000-mg-high-strength-capsules-copy,Ashwagandha 1800 mg Capsules with KSM-66®,"<p>A high-strength blend of KSM-66® root-only Ashwagandha extract and Green Tea Extract, delivering natural L-Theanine to support stress relief, mood balance, restful sleep, and daily focus. Made in the USA with clinically validated potency.</p>",VAHDAM® UK,Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements > Digestive Supplements,Herbal Supplements,"energy, gut-health, health, herbal-supplement, immunity, nutrition, relaxtion, supplement, vegan, wellness",true,Pack Size,90 Capsules,,,,,,,,X9-ODE3-VQOY,0.0,,deny,manual,29.99,,true,true,,,,,SL009003667-CP-US,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/0_f1e39c98-9cb7-46d2-a46f-f40c98eccfd7.jpg?v=1766751362,1,"",false,Ashwagandha with KSM-66 | 1800mg Vegan Capsules | VAHDAM®,"A high-strength ashwagandha formula with 1800mg per serving, featuring KSM-66 extract. Crafted for daily wellness use as part of a balanced lifestyle, in a clean, vegan capsule format.",525,,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,what-is-vahdam-ashwagandha-1800-mg; what-are-the-key-benefits; how-is-this-different-from-other-ashwagandha-supplements; how-do-i-take-it; is-it-safe-for-daily-use-8,,,,,,,,90 Capsules,,,,,,,,,,,,,,,90 Capsules,,,,,,,,,adults,,,,,vegan; vegetarian,,unflavored,b-corporation,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/0_f1e39c98-9cb7-46d2-a46f-f40c98eccfd7.jpg?v=1766751362,lb,,,true,,,unlisted
bacopa-1000-mg-high-strength-capsules-copy,,,,,,,,,180 Capsules,,,,,,,,X9-ODE3-VQOY-pack2,0.0,,deny,manual,49.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0684/3603/3827/files/4_9f1ff72f-1708-4baf-a5a6-79a4f5cfef50.jpg?v=1766751362,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/packof2a.jpg?v=1766751362,lb,,,,,,
bacopa-1000-mg-high-strength-capsules-copy,,,,,,,,,270 Capsules,,,,,,,,X9-ODE3-VQOY-pack3,0.0,,deny,manual,65.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0684/3603/3827/files/3_604031ff-d823-4875-bab0-d40e9acd68ee.jpg?v=1766751362,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/p3_2c6675a3-bb29-490e-aabb-fe7d79c9b278.jpg?v=1766751362,lb,,,,,,
bacopa-1000-mg-high-strength-capsules-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/5_85fe2a0c-5faf-447c-b6db-da18e87d9baa.jpg?v=1766751362,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bacopa-1000-mg-high-strength-capsules-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/2_bf5a76a2-8453-4e7f-a131-bfa5dccc4d28.jpg?v=1766751362,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bacopa-1000-mg-high-strength-capsules-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/10_6d66c775-2e5d-406a-97bf-6a8cb59f4dbd.jpg?v=1766751362,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bacopa-1000-mg-high-strength-capsules-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/6_035c453e-95b7-453a-8d9e-01af3204b6e7.jpg?v=1766751362,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bacopa-1000-mg-high-strength-capsules-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/9_331eb636-b9be-4ea7-92c8-66e38ad6b597.jpg?v=1766751362,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bacopa-1000-mg-high-strength-capsules-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/packof2a.jpg?v=1766751362,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bacopa-1000-mg-high-strength-capsules-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/p3_2c6675a3-bb29-490e-aabb-fe7d79c9b278.jpg?v=1766751362,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,Ashwagandha Coffee (For Test),"",VAHDAM® UK,"Food, Beverages & Tobacco > Beverages > Coffee > Coffee Beans & Ground Coffee",Coffee,wizzy-ignore,true,SELECT A PACK SIZE,40 Servings,,,,,,,,New_Turmeric_Coffee,0.0,shopify,deny,manual,27.99,,true,true,,,,,CF010002995-HS,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/uk_2.jpg?v=1758539226,1,"",false,,"Fuel your day with the clinically backed benefits of KSM-66® Ashwagandha, blended seamlessly into your cup of coffee. Enjoy a unique blend of adaptogenic ingredients that will change your coffee experience forever. ",1868,,,,,,,,,,,naturally-reduces-cortisol-cravings; curbs-appetite-without-harsh-side-effects; no-injections-no-prescriptions; safe-for-daily-use-without-dependency; delicious-ritual-based-enjoyable; affordable-simple-and-tasty,,,stress-relief; energy-without-crashes; tastes-exactly-like-coffee; low-acid-gentle-on-gut; 100-natural-ingredients; low-carbon-footprint; value-for-money,,scoop-it; add-water-milk; stir-well; consume,junelle-n; julia-c; wendi-l; corina-c; katherine-c; lesile-s; janice-c; ben-j; heather-v; christy-m; connie-b; lesile-s-1,ksm-66-ashwagandha; turmeric; lions-mane; chaga; arabica-coffee; pure-and-simple,scoop-it,10% OFF,$72.19,Refill Ships Automatically Based on Your Plan,FREE SHIPPING,$79.99,"You’ll receive a reminder email 5 days before your next shipment. You can pause, cancel or delay anytime. Try it risk-free with our 90-day money-back guarantee.",Made with 100% Arabica blended with KSM-66® Ashwagandha and adaptogens for supporting stress relief & helps you feel balanced.,supports-stress-relief; smooth-rich-taste; clean-ingredients,chrishty; jenn-ellis; tristen,,,,what-makes-us-better,'0.31,,what-is-ashwagandha-coffee; what-are-the-benefits-of-drinking-ashwagandha-coffee; can-i-replace-my-supplements-with-ashwagandha-coffee; will-ashwagandha-coffee-give-me-the-same-energy-as-regular-coffee; will-i-notice-the-taste-of-ashwagandha-or-the-mushrooms; can-i-replace-my-supplements-with-ashwagandha-coffee-1; how-do-i-prepare-ashwagandha-coffee; is-ashwagandha-coffee-safe-for-daily-consumption; does-ashwagandha-coffee-contain-any-artificial-additives; can-ashwagandha-coffee-help-with-stress-management,,,,,'40,'40,,Instant Mix | 80 Cups,,fuel-your-day-the-easy-way-test,refill-ships-automatically-based-on-your-plan-test,,,,,,,,,,,,Instant Mix | 80 Cups,,daily-dose-in-just-2-cups-a-day,,loved-by-90-k-customers,,,,'1204,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/uk_2.jpg?v=1758539226,kg,,,true,,,unlisted
ashwagandha-coffee-for-test,,,,,,,,,120 Servings,,,,,,,,CB030003816-BN-UK,0.0,shopify,deny,manual,55.99,,true,true,,,,,CB030003816-BN-UK,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/B2g1_wo_frother.jpg?v=1759325927,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/B2g1_wo_frother.jpg?v=1759325927,kg,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,240 Servings,,,,,,,,CB060003817-BN-UK,0.0,shopify,deny,manual,83.99,,true,true,,,,,CB060003817-BN-UK,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/2nd_Listing_Image_2.jpg?v=1775913032,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/B3g3_8e20abe6-66b9-4628-904d-5a0ffdd5f19c.jpg?v=1759326333,kg,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Artboard_1_aff8862d-e3b9-4bf5-ab66-b615deb0a482.jpg?v=1775913032,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Artboard_9_6bb103c6-eac4-4a88-aed2-d44a4f20d622.jpg?v=1775913032,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/new_listing.jpg?v=1775913032,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/1_1862e4ad-d745-4fd9-8bba-98bbb4065383.jpg?v=1775913032,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Artboard_1-2_1.jpg?v=1775913032,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Artboard_1-1_1_1.jpg?v=1775913032,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Artboard_8_86d510f3-91c2-420d-83f1-e37ba0b96c84.jpg?v=1775913032,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Artboard_7_56af9567-d44a-43e3-924a-ed8f900fcb61.jpg?v=1775913032,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/13.png?v=1767944710,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/B3g3_8e20abe6-66b9-4628-904d-5a0ffdd5f19c.jpg?v=1759326333,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/2nd_Listing_Image_2_56fc0e23-e99d-4603-a76a-35289ded7bb8.jpg?v=1775913032,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Artboard_1_3d53832c-44e3-4be5-90f6-74e3410ffe8a.jpg?v=1775913032,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Artboard_9_0ad372fe-110b-4156-9e0d-0f71bbe45e1d.jpg?v=1775913032,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/new_listing_881cd531-166f-4c67-bd6d-921738485578.jpg?v=1775913032,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/1_89012164-1951-44ea-a9ed-0256a2617abf.jpg?v=1775913032,18,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Artboard_1-2_1_3afa0030-86fd-4bca-a73f-7debe184de52.jpg?v=1775913032,19,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Artboard_1-1_1_1_62d72ac0-62f1-426a-ae85-d740a56def72.jpg?v=1775913032,20,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Artboard_8_4405ad7e-4391-4d98-a745-bfe5253c6594.jpg?v=1775913032,21,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Artboard_7_f280cd2e-3da2-4a66-b2f3-16b513712423.jpg?v=1775913032,22,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ashwagandha-coffee-for-test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/13_2.png?v=1767944710,23,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spirit-tumbler-green-350-ml-11-8-oz-copy-1,Cosmos Tea Cup,"<p>Elegant 250ml borosilicate glass, double-walled cup, designed to keep your tea hot while remaining cool to the touch, perfect for any drink.</p>",VAHDAM® UK,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Tumblers,"",tumbler,false,Title,Default Title,,,,,,,,COSMOS-01,0.0,shopify,deny,manual,15.00,,true,true,,,,,'810001613389,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/WhiteBG7432.jpg?v=1765882475,1,"",false,,,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stainless-steel,,,,,,,,,lb,,,true,,,draft
spirit-tumbler-green-350-ml-11-8-oz-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Cosmos_Tea_Cup_small_6475fcc3-9821-4744-8a70-87c04bec8144.jpg?v=1765882475,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spirit-tumbler-green-350-ml-11-8-oz-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Cosmos-small-3.jpg?v=1765882475,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spirit-tumbler-green-350-ml-11-8-oz-copy-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/2_3c22e36b-5c69-43a7-b210-86abb5caf3ea.jpg?v=1765882475,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
